AMIE;x;y
1113;584619,6899;9965625,175
1114;584642,954;9890595,061
1115;584666,4356;9615264,305
1116;584679;9815832
1117;584707;9957659
1118;584723;9962004
1119;584731,735;9913529,473
1120;584744,49;9616107,3
1121;584775,032;9896385,192
1122;584803,1801;9819733,511
1123;584810,482;9913218,696
1124;584849;9810131
1125;584861,359;9913394,64
1126;584874,67;9616029,72
1127;584876,502;9921814,679
1128;584876,502;9921814,679
1129;584895,62;9615205,39
1130;584925,9477;9615663,282
1131;584926;9799849
1132;584937;9615872
1133;584974;9967831
1134;584978,02;9745968,66
1135;584981;9849059
1136;585016,9253;9907766,637
1137;585023;9863993
1138;585028;9799062
1139;585033,178;9860397,034
1140;585047,2;9615635,7
1141;585060;9798801
1142;585083,5557;9887126,303
1143;585085,2113;9869479,761
1144;585133;9616583,28
1145;585169;9838552
1146;585233,639;9690789,488
1147;585249;9799597
1148;585283,5784;9799575,835
1149;585310;9799144
1150;585343,25;9615140,35
1151;585401,5014;9962176,882
1152;585403,922;9912796,687
1153;585404,592;9913006,377
1154;585444,1364;9954865,88
1155;585453,8296;9615963,779
1156;585464,58;9547982,59
1157;585464,58;9547982,59
1158;585464,58;9547982,59
1159;585475;9879540
1160;585520;9864754
1161;585562,555;9839625,046
1162;585594,02;9903929,231
1163;585594,4143;9984426,131
1164;585630;9965041
1165;585648,06;9624423,36
1166;585650,97;9615546,01
1167;585698,2;9616793,08
1168;585732;9956757
1169;585759;9959831
1170;585801,0507;9827437,224
1171;585828,38;9618398,85
1172;585914,741;9889648,653
1173;585919;9843878
1174;585929,78;9616310,59
1175;585931;9807844
1176;585984;9804914
1177;586004,13;9847610,92
1178;586028,8269;9830661,857
1179;586032,56;9615157,74
1180;586052;9798154
1181;586059,09;9902292,937
1182;586090,1139;9871134,522
1183;586169;9821494
1184;586278;9802842
1185;586291;9859360
1186;586310,4548;9886570,235
1187;586332,6828;9939678,782
1188;586335,0132;9834244,514
1189;586346,12;9877298,62
1190;586352;9798427
1191;586357,6134;9556452,962
1192;586363,46;9539893,37
1193;586430;9796532
1194;586483,64;9615007,96
1195;586518,97;9836904,637
1196;586524,4434;9877226,425
1197;586540,56;9615858,7
1198;586588,5017;9961928,071
1199;586615,17;9524406,45
1200;586628,1385;9816563,964
1201;586659,4954;9862788,533
1202;586667,2722;9923702,572
1203;586703,18;9616395,61
1204;586731;9725825
1205;586823,7327;9965781,613
1206;586832,4166;9615139,706
1207;586863,6291;9915221,623
1208;586874,4704;9874794,64
1209;586893,419;9949818,442
1210;587069;9804479
1211;587077,7339;9973780,424
1212;587107,11;9523503,16
1213;587150,2301;9615136,371
1214;587168,366;9881294,772
1215;587173;9905089
1216;587210,07;9755563,16
1217;587240,3048;9615848,695
1218;587252,45;9823207,15
1219;587331,7648;9734947,754
1220;587385,606;9931440,299
1221;587445,79;9977468,16
1222;587471;9795868
1223;587513,36;9543188,79
1224;587515,0874;9871837,291
1225;587556;9795564
1226;587590,0303;9915325,89
1227;587641,547;9840609,131
1228;587681,6282;9928182,856
1229;587775;9880250
1230;587821,1779;9954094,936
1231;587854,124;9889969,352
1232;587876,6541;9552002,023
1233;587880;9815103
1234;587896;9615621
1235;587905,768;9845629,652
1236;587954,26;9526879,44
1237;588016;9882796
1238;588147;9947972
1239;588207,59;9615157,09
1240;588218,1797;9866337,671
1241;588250,216;9845875,046
1242;588307;9896892
1243;588311,563;9533653,94
1244;588339,448;9895462,812
1245;588442,603;9897265,868
1246;588453,267;9845795,504
1247;588469,88;9549235,49
1248;588513;9870248
1249;588548,597;9902171,859
1250;588560,76;9528156,49
1251;588563;9801090
1252;588625,19;9544092,71
1253;588655,108;9950244,921
1254;588677;9818212
1255;588730,14;9538581,46
1256;588740,1365;9963797,876
1257;588768;9811937
1258;588771;9808488
1259;588826;9857059
1260;588836;9793843
1261;588847,5573;9884893,069
1262;588986;9607805
1263;588988,969;9951570,696
1264;589023,7874;9558317,394
1265;589050,51;9607861,49
1266;589050,89;9555676,81
1267;589082,5633;9543191,98
1268;589084,0082;9878988,262
1269;589144,076;9898555,655
1270;589150,42;9724248,97
1271;589172,986;9891781,55
1272;589185,1744;9724333,787
1273;589193,835;9889518,642
1274;589272;9807688
1275;589357,76;9527602,47
1276;589534,4794;9828897,434
1277;589607;9957862
1278;589616;9859794
1279;589619,33;9859830,659
1280;589619,8897;9910535,392
1281;589625,2151;9880228,637
1282;589640,9977;9988743,237
1283;589659;9954370
1284;589666,37;9549003,74
1285;589690;9807657
1286;589750,78;9547618,01
1287;589757,91;9817535,39
1288;589807,09;9849620,57
1289;589853,9528;9943320,037
1290;589863;9793509
1291;589872,0429;9970921,547
1292;589892,54;9946483,43
1293;589904,683;9946478,362
1294;589931,154;9903580,533
1295;589933,686;9895973,726
1296;589950,785;9904412,804
1297;590035,1643;9934737,715
1298;590041,83;9535302,9
1299;590068,9608;9523149,954
1300;590139,36;9599273,97
1301;590158,11;9852023,892
1302;590190,7424;9747550,887
1303;590217,835;9905249,819
1304;590244,19;9550103,72
1305;590247,294;9897206,993
1306;590260,448;9902927,942
1307;590275,24;9551678,86
1308;590307,74;9547961,27
1309;590349,43;9546594,85
1310;590352,8475;9930094,932
1311;590369,1;9544050,21
1312;590370,58;9554082,29
1313;590438,9959;9542765,742
1314;590441,37;9548116,89
1315;590472,6;9548197,72
1316;590687,71;9557026,71
1317;590698;9831972
1318;590717,839;9895355,56
1319;590734,57;9892814,267
1320;590736,5467;9957846,905
1321;590765;9594959
1322;590902,787;9854643,878
1323;590982;9954819
1324;590984;9898984
1325;591056,061;9875731,77
1326;591057;9834693
1327;591095;9813993
1328;591120,35;9847492,34
1329;591174,044;9870561,95
1330;591178,12;9797020,52
1331;591294,3948;9905840,047
1332;591311;9840755
1333;591335,9426;9980399,47
1334;591340,5275;9880059,293
1335;591345,8906;9877080,802
1336;591352,69;9558424,85
1337;591361,1611;9888021,371
1338;591393;9825070
1339;591457,4076;9877986,601
1340;591458,1839;9976420,884
1341;591556,2854;9936714,958
1342;591566;9810338
1343;591571,87;9535449,47
1344;591576,728;9843811,025
1345;591581,7424;9859590,534
1346;591587;9838820
1347;591595,38;9906581,157
1348;591600,273;9890880,453
1349;591658,8267;9869041,856
1350;591672,82;9546235,27
1351;591704;9852915
1352;591732,8656;9939453,91
1353;591816,86;9947131,22
1354;591829;9804839
1355;591834;9808411
1356;591842;9538836
1357;591882;9961107
1358;591892;9832786
1359;591922,2118;9983870,136
1360;591936,37;9557085,61
1361;591990,785;9906820,24
1362;592080;9815175
1363;592258,454;9956524,002
1364;592264,27;9848238,61
1365;592264,98;9899468,793
1366;592289,4109;9880151,153
1367;592295,159;9906777,703
1368;592306,2235;9951435,333
1369;592456,943;9882475,563
1370;592507,72;9553171,2
1371;592616,3579;9547636,128
1372;592624,04;9544426,77
1373;592629,134;9892877,91
1374;592665,6167;9921339,213
1375;592688,569;9910500,218
1376;592691,65;9544087,76
1377;592731,645;9922120,18
1378;592760,3436;9873260,557
1379;592769,9244;9912119,191
1380;592822,61;9539560,59
1381;592857;9800901
1382;592875,71;9629862,01
1383;592893,2;9958674,1
1384;592894,805;9904435,26
1385;592930,27;9812664,5
1386;592947,66;9541831,77
1387;592987;9915650,35
1388;593032,97;9953605,37
1389;593036,777;9906640,509
1390;593083,75;9933359,73
1391;593195,496;9905747,798
1392;593227,868;9906101,196
1393;593251,7018;9926449,653
1394;593372,347;9899757,171
1395;593393,3746;9977378,81
1396;593456,883;9845165,235
1397;593460,9291;9969938,714
1398;593517;9799287
1399;593535,287;9906147,039
1400;593538,8589;9945109,731
1401;593579;9967222
1402;593586;9897885
1403;593592;9837159
1404;593647,687;9907679,681
1405;593674,2713;9880884,65
1406;593807,4448;9922712,616
1407;593849,71;9816057,91
1408;593882,0124;9741526,065
1409;593886;9824498
1410;593902,0165;9888797,587
1411;593929,81;9906287,736
1412;593961;9839298
1413;593972,394;9890577,252
1414;593992,824;9902312,281
1415;594031,4332;9581234,361
1416;594038,39;9555266,2
1417;594087,91;9545515,01
1418;594153;9886989
1419;594182,7366;9878973,088
1420;594218,4545;9972373,661
1421;594221;9964817
1422;594222,8573;9952156,713
1423;594237,0443;9941891,633
1424;594238,0962;9928417,752
1425;594296,4763;9988589,587
1426;594334,4849;9856767,732
1427;594341,9244;9860578,385
1428;594354,14;9528555,8
1429;594354,14;9528555,8
1430;594389,46;9784957,36
1431;594415,7467;9919242,702
1432;594433;9874203
1433;594500,162;9895115,885
1434;594505,1426;9858806,576
1435;594528,63;9831488,88
1436;594579;9833718
1437;594625;9866287
1438;594653,46;9558006,38
1439;594675,92;9549054,65
1440;594676,093;9852454,092
1441;594716;9966330
1442;594760,739;9853752,672
1443;594791,162;9991958,044
1444;594895,85;9955044,78
1445;594896,8293;9930972,762
1446;594904,87;9536329,88
1447;594925,23;9593475,93
1448;594965,1784;9877248,661
1449;595055,2782;9539742,638
1450;595061,33;9791812,13
1451;595090,81;9547790,18
1452;595110;9799424
1453;595119,032;9949724,678
1454;595168,54;9542122,18
1455;595210,8202;9871782,858
1456;595236;9819183
1457;595256;9886338
1458;595281;9831935
1459;595333;9800040
1460;595381,323;9982614,121
1461;595396,79;9909754,27
1462;595412;9792167
1463;595425,6844;9576244,226
1464;595457,3174;9962688,825
1465;595507,4134;9882007,991
1466;595545,06;9541595,81
1467;595570,3558;9911983,509
1468;595619,4686;9906371,759
1469;595632,04;9836293,76
1470;595669,1395;9994724,663
1471;595676,468;9868383,518
1472;595678,84;9556368,51
1473;595679,7212;9917833,042
1474;595690,35;9550754,85
1475;595698,2727;9879287,352
1476;595907,21;9539431,73
1477;595927,6627;9940027,528
1478;596002,17;9828364,97
1479;596045;9792411
1480;596096,52;9688200,046
1481;596140,96;9552806,45
1482;596152,5675;9934976,304
1483;596166,1556;9975416,53
1484;596203,975;9673587,155
1485;596214,39;9957547,12
1486;596227,88;9545911,96
1487;596272,11;9823566,39
1488;596273,7;9798113,7
1489;596336;9824683
1490;596398,17;9796571,33
1491;596420,286;9890164,345
1492;596422,4543;9971037,792
1493;596467,9335;9859659,561
1494;596501,712;9933186,387
1495;596526,072;9901079,509
1496;596695,55;9535547,49
1497;596735,11;9894345,877
1498;596822,1016;9911412,107
1499;596836,764;9855877,066
1500;596874,3474;9980783,96
1501;596920,36;9587688,81
1502;596952;9559250
1503;596952,01;9831095,58
1504;596958;9801414
1505;596982,8984;9911709,926
1506;597030,4574;9535366,357
1507;597037,4461;9968605,804
1508;597047;9879842
1509;597047,773;9911534,885
1510;597110,57;9961273,19
1511;597126,9;9929284,98
1512;597154,35;9909010,95
1513;597170,1748;9881706,6
1514;597307,24;9923610,96
1515;597310,977;9917288,465
1516;597311,83;9553837,79
1517;597333,087;9920639,941
1518;597369,448;9905417,974
1519;597391,81;9552813,45
1520;597408,412;9906614,877
1521;597431;9848269
1522;597443,2326;9982660,095
1523;597447;9798143
1524;597448,674;9895932,528
1525;597664,241;9902170,951
1526;597664,47;9631280,28
1527;597847,9073;9976779,796
1528;597882;9878074
1529;597916,1987;9875095,266
1530;597922,43;9584946,24
1531;597922,43;9584946,24
1532;597922,43;9584946,24
1533;597922,43;9584946,24
1534;597938,322;9923133,959
1535;598028,8347;9879695,075
1536;598052,04;9551878,14
1537;598150,55;9797054,82
1538;598206,6518;9865072,547
1539;598220;9836651
1540;598239,6999;9965353,898
1541;598320,1;9529615,67
1542;598409,5499;9861814,508
1543;598497,0124;9874290,577
1544;598554,002;9903872,902
1545;598593,5638;9997233,346
1546;598640,49;9537742,99
1547;598692,197;9984351,97
1548;598763,2421;9982957,892
1549;598786,3599;9959891,163
1550;598852,03;9544880,86
1551;598874,6683;9948016,941
1552;598883,6327;9979260,824
1553;598886,47;9826918,69
1554;598900;9917472
1555;598907,3415;9938448,781
1556;598922,14;9552964,18
1557;598936,278;9922371,312
1558;598942,12;9564926,98
1559;598942,6271;9985208,673
1560;598973;9972858
1561;599038,254;9922698,836
1562;599053,7591;9858532,674
1563;599068,28;9588633,92
1564;599074,41;9557445,56
1565;599104,19;9554493,49
1566;599213,88;9883120,21
1567;599239,82;9545430,41
1568;599241;9831551
1569;599253,28;9890033,551
1570;599269,08;9574553,93
1571;599285,23;9550504,57
1572;599306,048;9931906,264
1573;599347,72;9544934,69
1574;599500;9875957
1575;599586,1422;9914442,255
1576;599621,57;9966064,59
1577;599635,2;9594760,41
1578;599659,41;9594326,28
1579;599823,25;9826049,13
1580;599875,666;9922804,743
1581;599892,579;9922965,255
1582;599909,79;9553584,61
1583;599928;9854837
1584;599932,4689;9534611,667
1585;599952,7074;9970748,901
1586;599973,292;9923065,15
1587;599978,921;9918071,262
1588;600011,7108;9885464,279
1589;600014,2285;9940014,651
1590;600091,182;9923051,513
1591;600110,391;9922793,788
1592;600155,3555;9900195,638
1593;600181,5521;9864995,126
1594;600189;9915684
1595;600258;9793541
1596;600261,603;9921761,952
1597;600268,0355;9908819,719
1598;600280,008;9919849,05
1599;600320,987;9923163,03
1600;600363,146;9923065,088
1601;600411,407;9923334,5
1602;600416,018;9921983,829
1603;600432,832;9921148,859
1604;600450,0588;9883538,842
1605;600483;9850102
1606;600528,0091;9975459,258
1607;600541,736;9879979,904
1608;600563,615;9700534,929
1609;600573;9920731
1610;600573,4302;9963066,053
1611;600581,7931;9902322,109
1612;600587,167;9892688,076
1613;600595,43;9542675,5
1614;600596,1721;9978118,449
1615;600643,05;9836726,44
1616;600645,437;9926992,169
1617;600663,741;9922782,576
1618;600722,5308;9532648,489
1619;600736,33;9902269,87
1620;600740,49;9537853,7
1621;600751,3829;9922683,423
1622;600785,639;9922334,961
1623;600800;10079333
1624;600817;9923713
1625;600839,6181;9902684,879
1626;600862;9540699
1627;600872,603;9888566,511
1628;600923,39;9598910,87
1629;600928,14;9546872,45
1630;600950,79;9549954,82
1631;600950,92;9529021,63
1632;600972,418;9923269,423
1633;600992,51;9793011,11
1634;601018,71;9934951,17
1635;601069,2254;9911534,012
1636;601082,7412;9933391,054
1637;601102;9814397
1638;601116,173;9914199,347
1639;601142,6927;9864832,056
1640;601158;9792857
1641;601203,375;9893927,415
1642;601236,2138;9980710,058
1643;601259,6701;9535878,381
1644;601298,94;9922607,308
1645;601319,8373;9867743,004
1646;601322;9828547
1647;601390,87;9555816,19
1648;601408;10085942
1649;601433,4156;9942151,627
1650;601448,512;9923156,094
1651;601464,168;9889684,38
1652;601470,24;9587355,05
1653;601506,455;9922275,451
1654;601571,83;9549703,81
1655;601582,9111;10001222,13
1656;601593,23;9589640,17
1657;601621,618;9929098,965
1658;601739;9792296
1659;601755,29;9559684,36
1660;601768,789;9923152,141
1661;601769;10072981
1662;601770,1915;9884711,458
1663;601794,6792;9883891,579
1664;601827;9833690
1665;601866,7584;9898775,157
1666;601897,8894;9983519,693
1667;601928;9812143
1668;601948,99;9542739,31
1669;601974;9891414
1670;601997,229;9922967,767
1671;602024,09;9903496,66
1672;602039,195;9922710,244
1673;602106,85;9540660,8
1674;602130;9872368
1675;602140,26;9791727,55
1676;602145,3677;9988245,453
1677;602157,168;9754893,831
1678;602199,9429;9923395,803
1679;602210,833;9753285,243
1680;602280;10076221
1681;602296,38;9570794,48
1682;602315,29;9552446,89
1683;602319;9806646
1684;602329,96;9922674,833
1685;602352,2181;9981238,161
1686;602392,4287;9877685,541
1687;602436,7123;9955515,08
1688;602436,76;9955914,27
1689;602444,62;9752949,07
1690;602469;9797881
1691;602478;9772159
1692;602490,5149;9908892,906
1693;602575,029;9919391,537
1694;602610,9086;9966443,612
1695;602630,9883;9951489,395
1696;602633,414;9922425,684
1697;602660,43;9542514,68
1698;602731,15;9556804,8
1699;602769,63;9607099,17
1700;602792,46;9570793,36
1701;602799,1857;9938472,748
1702;602800,5907;9593657,276
1703;602850;9802765
